point,RSSI,Filtered RSSI,average rssi,average filtered rssi,Unnamed: 5
61.0,-68.0,-68.40665812018352,,,
61.0,-69.0,-68.77336356885885,,,
61.0,-74.0,-72.00360253014253,,,
61.0,-69.0,-70.14727407781926,,,
61.0,-74.0,-72.52838964706474,,,
,,,,,
,,,,,
,,,,,
62.0,,,,,
62.0,-76.0,-76.0,-75.83333333333333,-75.79791348466294,
62.0,-75.0,-75.33333333333333,,,
62.0,-74.0,-74.5,,,
62.0,-84.0,-80.38095238095238,,,
62.0,-75.0,-77.05454545454545,,,
62.0,-84.0,-81.34722222222221,,,
62.0,-83.0,-82.36870026525199,,,
62.0,-74.0,-77.19655521783181,,,
62.0,-74.0,-75.22097523219814,,,
62.0,-74.0,-74.46637102734664,,,
62.0,-74.0,-74.1781378804133,,,
62.0,-74.0,-74.06804261559697,,,
62.0,-73.0,-73.4079559776923,,,
62.0,-80.0,-77.48206323884321,,,
62.0,-80.0,-79.03823373876256,,,
62.0,-74.0,-75.92443404494037,,,
62.0,-75.0,-75.35310238480966,,,
62.0,-74.0,-74.51683912073875,,,
62.0,-85.0,-80.99578885365544,,,
62.0,-73.0,-76.05411957522882,,,
62.0,-75.0,-75.4026378495308,,,
62.0,-73.0,-73.9177259958638,,,
62.0,-73.0,-73.35054013806062,,,
62.0,-74.0,-73.75192840706798,,,
62.0,-73.0,-73.2872110943934,,,
62.0,-73.0,-73.10970487611222,,,
62.0,-74.0,-73.65993752269317,,,
62.0,-74.0,-73.87010769196728,,,
62.0,-74.0,-73.95038555320868,,,
62.0,-74.0,-73.98104896765874,,,
62.0,-85.0,-80.79113522601638,,,
62.0,-74.0,-76.59398283414156,,,
62.0,-74.0,-74.99081327640829,,,
62.0,-73.0,-73.76042300633343,,,
62.0,-73.0,-73.29045574259199,,,
62.0,-83.0,-79.2912841089415,,,
62.0,-84.0,-82.2014305729824,,,
62.0,-74.0,-77.13266772250675,,,
62.0,-74.0,-75.19657259453786,,,
62.0,-73.0,-73.83901607235691,,,
62.0,-72.0,-72.70244163378301,,,
62.0,-74.0,-73.50437680649189,,,
62.0,-73.0,-73.19265479694278,,,
62.0,-72.0,-72.45555359558654,,,
62.0,-73.0,-72.79203997856673,,,
62.0,-73.0,-72.92056634011365,,,
62.0,-85.0,-80.38606690677295,,,
62.0,-74.0,-76.43926050395636,,,
62.0,-73.0,-74.31368061634623,,,
62.0,-74.0,-74.11981533383225,,,
62.0,-73.0,-73.4277313964006,,,
62.0,-84.0,-79.96175273161842,,,
62.0,-85.0,-83.07556078720455,,,
62.0,-73.0,-76.84852176499649,,,
62.0,-73.0,-74.47000450778492,,,
62.0,-73.0,-73.56149175835829,,,
62.0,-74.0,-73.83250475603981,,,
62.0,-74.0,-73.93602250976116,,,
62.0,-73.0,-73.35752878449378,,,
62.0,-74.0,-73.75459783247008,,,
62.0,-73.0,-73.28823072416657,,,
62.0,-74.0,-73.72812832877953,,,
62.0,-83.0,-79.45846016092108,,,
62.0,-83.0,-81.64725215398369,,,
62.0,-73.0,-76.30295641353104,,,
62.0,-74.0,-74.87965107535929,,,
62.0,-73.0,-73.71796282379695,,,
62.0,-73.0,-73.27423739603158,,,
62.0,-74.0,-73.72278335304769,,,
62.0,-73.0,-73.2760786743616,,,
62.0,-85.0,-80.52186053503586,,,
62.0,-73.0,-75.87309506574722,,,
62.0,-74.0,-74.71545865095572,,,
62.0,-74.0,-74.27328088711994,,,
62.0,-88.0,-82.75685985290262,,,
62.0,-73.0,-76.72678884033951,,,
62.0,-73.0,-74.42350666811589,,,
62.0,-84.0,-80.342105040257,,,
,,,,,
,,,,,
,,,,,
,,,,,
63.0,,,,,
63.0,-71.0,-71.0,-71.35483870967742,-71.34446852090986,
63.0,-71.0,-71.0,,,
63.0,-68.0,-69.125,,,
63.0,-72.0,-70.9047619047619,,,
63.0,-73.0,-72.2,,,
63.0,-72.0,-72.07638888888889,,,
63.0,-72.0,-72.02917771883288,,,
63.0,-72.0,-72.0111448834853,,,
63.0,-71.0,-71.38622291021672,,,
63.0,-68.0,-69.29342202512935,,,
63.0,-72.0,-70.96617921066004,,,
63.0,-73.0,-72.22314958592132,,,
63.0,-72.0,-72.08523555723971,,,
63.0,-71.0,-71.41452309706084,,,
63.0,-72.0,-71.77636772270564,,,
63.0,-68.0,-69.44244411605516,,,
63.0,-72.0,-71.02310058046038,,,
63.0,-71.0,-71.00882363657601,,,
63.0,-72.0,-71.62140431801755,,,
63.0,-72.0,-71.85538931747665,,,
63.0,-72.0,-71.9447636344124,,,
63.0,-72.0,-71.97890158576055,,,
63.0,-72.0,-71.99194112286925,,,
63.0,-71.0,-71.37888779409732,,,
63.0,-72.0,-71.76275624817261,,,
63.0,-71.0,-71.29134696167058,,,
63.0,-67.0,-68.63914868183957,,,
63.0,-71.0,-70.0982350388477,,,
63.0,-72.0,-71.27359042345344,,,
63.0,-71.0,-71.10450224276273,,,
63.0,-68.0,-69.18581433858509,,,
63.0,-67.0,-67.83490678424263,,,
63.0,-73.0,-71.02710994664218,,,
63.0,-71.0,-71.01035507818412,,,
63.0,-73.0,-72.24002326540996,,,
63.0,-67.0,-69.00151078554639,,,
63.0,-73.0,-71.47271302372859,,,
63.0,-78.0,-75.50679822938885,,,
63.0,-73.0,-73.95751172068849,,,
63.0,-73.0,-73.36573693267661,,,
63.0,-73.0,-73.13969907734133,,,
63.0,-73.0,-73.05336029934739,,,
63.0,-72.0,-72.40234783195093,,,
63.0,-68.0,-69.68154724150584,,,
63.0,-73.0,-71.73246383631607,,,
63.0,-73.0,-72.51584426744239,,,
63.0,-68.0,-69.72489902226162,,,
63.0,-72.0,-71.13098875434206,,,
63.0,-71.0,-71.05003325201466,,,
63.0,-72.0,-71.6371449904518,,,
63.0,-72.0,-71.86140171934076,,,
63.0,-67.0,-68.856890223821,,,
63.0,-72.0,-70.7994388958717,,,
63.0,-72.0,-71.5414264637941,,,
63.0,-71.0,-71.20680650676069,,,
63.0,-72.0,-71.69702704523785,,,
63.0,-71.0,-71.26624064020295,,,
63.0,-72.0,-71.7197288641209,,,
63.0,-72.0,-71.89294595215972,,,
63.0,-72.0,-71.95910899235827,,,
63.0,-72.0,-71.9843810249151,,,
63.0,-72.0,-71.994034082387,,,
,,,,,
,,,,,
,,,,,
64.0,,,,,
64.0,-66.0,-66.0,-70.27941176470588,-70.23254346822327,
64.0,-72.0,-70.0,,,
64.0,-71.0,-70.625,,,
64.0,-72.0,-71.47619047619048,,,
64.0,-71.0,-71.18181818181819,,,
64.0,-71.0,-71.06944444444444,,,
64.0,-66.0,-67.93633952254642,,,
64.0,-72.0,-70.44782168186424,,,
64.0,-70.0,-70.17105263157895,,,
64.0,-69.0,-69.44730229120474,,,
64.0,-69.0,-69.17085427135679,,,
64.0,-71.0,-70.30132850241546,,,
64.0,-70.0,-70.11509724613445,,,
64.0,-70.0,-70.04396323601134,,,
64.0,-66.0,-67.5446565068987,,,
64.0,-69.0,-68.44410825094144,,,
64.0,-68.0,-68.16963425717536,,,
64.0,-69.0,-68.68282850933454,,,
64.0,-70.0,-69.49688525957816,,,
64.0,-70.0,-69.80782726939994,,,
64.0,-70.0,-69.92659654862165,,,
64.0,-70.0,-69.97196237646502,,,
64.0,-69.0,-69.37125659202351,,,
64.0,-66.0,-67.28770543335584,,,
64.0,-70.0,-68.96399566304359,,,
64.0,-71.0,-70.22231554452485,,,
64.0,-71.0,-70.70295097053095,,,
64.0,-70.0,-70.2685033783181,,,
64.0,-69.0,-69.48452517567345,,,
64.0,-69.0,-69.18507214870225,,,
64.0,-69.0,-69.07069127043329,,,
64.0,-71.0,-70.2630696400974,,,
64.0,-69.0,-69.48244967235911,,,
64.0,-66.0,-67.33017741073024,,,
64.0,-71.0,-69.5982525035811,,,
64.0,-72.0,-71.08261408876294,,,
64.0,-70.0,-70.41352178520795,,,
64.0,-71.0,-70.77598525561079,,,
64.0,-73.0,-72.15050195912423,,,
64.0,-70.0,-70.82141865551222,,,
64.0,-71.0,-70.93178799616233,,,
64.0,-71.0,-70.97394533297475,,,
64.0,-71.0,-70.99004800276191,,,
64.0,-73.0,-72.23226665281078,,,
64.0,-66.0,-68.38051403442118,,,
64.0,-73.0,-71.23551337170201,,,
64.0,-74.0,-72.94406006943477,,,
64.0,-74.0,-73.59666683660228,,,
64.0,-74.0,-73.84594044037209,,,
64.0,-71.0,-72.0870525182643,,,
64.0,-66.0,-68.32504717067133,,,
64.0,-71.0,-69.97825893749915,,,
64.0,-70.0,-69.9916956530762,,,
64.0,-71.0,-70.61486201047937,,,
64.0,-65.0,-67.14468644586255,,,
64.0,-70.0,-68.90936727085776,,,
64.0,-71.0,-70.20144935546061,,,
64.0,-71.0,-70.69498079552409,,,
64.0,-71.0,-70.88349303111166,,,
64.0,-71.0,-70.95549829781088,,,
64.0,-71.0,-70.98300186232098,,,
64.0,-70.0,-70.37547330040216,,,
64.0,-67.0,-68.28931607263584,,,
64.0,-82.0,-76.76298474875378,,,
64.0,-70.0,-72.58323030862678,,,
64.0,-71.0,-71.60474016587645,,,
64.0,-72.0,-71.84902417775245,,,
64.0,-72.0,-71.9423323673809,,,
,,,,,
,,,,,
,,,,,
,,,,,
65.0,,,,,
65.0,-80.0,-80.0,-79.74193548387096,-79.7798678487531,
65.0,-80.0,-80.0,,,
65.0,-82.0,-81.25,,,
65.0,-82.0,-81.71428571428571,,,
65.0,-81.0,-81.27272727272727,,,
65.0,-68.0,-73.06944444444444,,,
65.0,-81.0,-77.9708222811671,,,
65.0,-83.0,-81.0790273556231,,,
65.0,-81.0,-81.03018575851394,,,
65.0,-80.0,-80.39349593495935,,,
65.0,-80.0,-80.15030207215854,,,
65.0,-81.0,-80.67544427191166,,,
65.0,-80.0,-80.25799675434332,,,
65.0,-69.0,-73.3001721148733,,,
65.0,-80.0,-77.44089346666026,,,
65.0,-80.0,-79.02250828509638,,,
65.0,-80.0,-79.62663138862825,,,
65.0,-82.0,-81.09345385828814,,,
65.0,-81.0,-81.03569619748626,,,
65.0,-81.0,-81.01363473417062,,,
65.0,-82.0,-81.62324199377551,,,
65.0,-81.0,-81.23805725840599,,,
65.0,-83.0,-82.32699775894226,,,
65.0,-82.0,-82.12490202967089,,,
65.0,-68.0,-73.3952324875719,,,
65.0,-81.0,-78.09523728679346,,,
65.0,-81.0,-79.89047937280847,,,
65.0,-81.0,-80.57620083163194,,,
65.0,-82.0,-81.45615711083724,,,
65.0,-82.0,-81.79227050087977,,,
65.0,-82.0,-81.92065439180206,,,
65.0,-82.0,-81.96969267452641,,,
65.0,-83.0,-82.6064576205271,,,
65.0,-82.0,-82.23164619830496,,,
65.0,-79.0,-80.2343790081381,,,
65.0,-77.0,-78.23542284860959,,,
65.0,-69.0,-72.52761762769148,,,
65.0,-80.0,-77.14580391071372,,,
65.0,-79.0,-78.29176011569977,,,
65.0,-80.0,-79.3475104251355,,,
65.0,-79.0,-79.13273717095683,,,
65.0,-80.0,-79.6687350764849,,,
65.0,-78.0,-78.63740008099808,,,
65.0,-69.0,-72.68115926776028,,,
65.0,-78.0,-75.9683836210318,,,
65.0,-69.0,-71.66168569658608,,,
65.0,-78.0,-75.5789793674755,,,
65.0,-78.0,-77.07525240584042,,,
65.0,-78.0,-77.64677785004574,,,
65.0,-79.0,-78.48311513304668,,,
65.0,-79.0,-78.8025675490943,,,
65.0,-103.0,-93.7574032442337,,,
65.0,-83.0,-87.10896240860889,,,
65.0,-82.0,-83.95144999284307,,,
65.0,-83.0,-83.36342155867021,,,
65.0,-85.0,-84.37488266066735,,,
65.0,-84.0,-84.14319243458193,,,
65.0,-84.0,-84.05469464307845,,,
65.0,-83.0,-83.40285750590353,,,
65.0,-76.0,-78.82763995338287,,,
65.0,-70.0,-73.37185842174571,,,
65.0,-78.0,-76.23220722185344,,,
,,,,,
,,,,,
,,,,,
66.0,,,,,
66.0,-79.0,-79.0,-79.57142857142857,-79.56668751701764,
66.0,-78.0,-78.33333333333333,,,
66.0,-79.0,-78.75,,,
66.0,-81.0,-80.14285714285714,,,
66.0,-80.0,-80.05454545454545,,,
66.0,-79.0,-79.40277777777777,,,
66.0,-80.0,-79.77188328912466,,,
66.0,-81.0,-80.53090172239108,,,
66.0,-80.0,-80.20278637770897,,,
66.0,-80.0,-80.07745750184775,,,
66.0,-80.0,-80.02958613291175,,,
66.0,-80.0,-80.01130089717046,,,
66.0,-79.0,-79.38628256983516,,,
66.0,-78.0,-78.52951282365935,,,
66.0,-80.0,-79.43832387865967,,,
66.0,-79.0,-79.16742482356727,,,
66.0,-79.0,-79.06395059204225,,,
66.0,-81.0,-80.26049493005925,,,
66.0,-79.0,-79.48146622063571,,,
66.0,-78.0,-78.56586974309799,,,
66.0,-78.0,-78.21614300865826,,,
66.0,-79.0,-78.70059327162669,,,
66.0,-80.0,-79.5036707949717,,,
66.0,-81.0,-80.4284531020383,,,
66.0,-78.0,-78.92758654489351,,,
66.0,-81.0,-80.20840849889193,,,
66.0,-80.0,-80.07960496303237,,,
66.0,-80.0,-80.03040639020519,,,
66.0,-81.0,-80.62964819633308,,,
66.0,-80.0,-80.24050421004416,,,
66.0,-80.0,-80.09186443379943,,,
66.0,-81.0,-80.65312308010401,,,
66.0,-77.0,-78.39536885151303,,,
66.0,-78.0,-78.15101746318497,,,
66.0,-79.0,-78.67571752679177,,,
66.0,-80.0,-79.49416910594023,,,
66.0,-81.0,-80.4248237797788,,,
66.0,-80.0,-80.1622682446463,,,
66.0,-80.0,-80.0619809541601,,,
66.0,-80.0,-80.023674617834,,,
66.0,-80.0,-80.00904289934192,,,
66.0,-80.0,-80.00345408019177,,,
66.0,-80.0,-80.00131934123338,,,
66.0,-80.0,-80.00050394350839,,,
66.0,-80.0,-80.00019248929179,,,
66.0,-80.0,-80.000073524367,,,
66.0,-79.0,-79.3819940950593,,,
66.0,-79.0,-79.1459087608109,,,
66.0,-79.0,-79.05573218737338,,,
66.0,-79.0,-79.02128780130926,,,
66.0,-79.0,-79.00813121655437,,,
66.0,-79.0,-79.00310584835388,,,
66.0,-80.0,-79.61922031725717,,,
66.0,-80.0,-79.85455510341764,,,
66.0,-79.0,-79.32641100424586,,,
66.0,-79.0,-79.12467790931993,,,
66.0,-79.0,-79.04762272371393,,,
66.0,-79.0,-79.01819026182187,,,
66.0,-80.0,-79.62498205050159,,,
66.0,-80.0,-79.8567558896829,,,
66.0,-80.0,-79.9452856185471,,,
66.0,-80.0,-79.97910096595842,,,
66.0,-79.0,-79.37398329057827,,,
,,,,,
,,,,,
,,,,,
67.0,,,,,
67.0,-74.0,-74.0,-73.35384615384615,-73.35408319870916,
67.0,-70.0,-71.33333333333333,,,
67.0,-72.0,-71.75,,,
67.0,-73.0,-72.52380952380952,,,
67.0,-73.0,-72.81818181818181,,,
67.0,-73.0,-72.93055555555556,,,
67.0,-73.0,-72.973474801061,,,
67.0,-73.0,-72.98986828774062,,,
67.0,-80.0,-77.32236842105263,,,
67.0,-71.0,-73.41492978566149,,,
67.0,-74.0,-73.776523064762,,,
67.0,-73.0,-73.29660541752932,,,
67.0,-73.0,-73.11329318823985,,,
67.0,-75.0,-74.27934212472192,,,
67.0,-75.0,-74.72473318590453,,,
67.0,-74.0,-74.27682344424046,,,
67.0,-73.0,-73.48770315806713,,,
67.0,-73.0,-73.18628602996098,,,
67.0,-75.0,-74.3072229093156,,,
67.0,-73.0,-73.49931472048604,,,
67.0,-72.0,-72.57268726339262,,,
67.0,-75.0,-74.0728490359415,,,
67.0,-74.0,-74.027825855682,,,
67.0,-73.0,-73.39259454235457,,,
67.0,-73.0,-73.14995777138174,,,
67.0,-74.0,-73.67531276054054,,,
67.0,-74.0,-73.87598051023986,,,
67.0,-74.0,-73.95262877017905,,,
67.0,-76.0,-75.21797377779707,,,
67.0,-73.0,-73.84719059696248,,,
67.0,-73.0,-73.32359801309035,,,
67.0,-74.0,-73.74163743105848,,,
67.0,-73.0,-73.28328029133519,,,
67.0,-76.0,-74.96230540919676,,,
67.0,-73.0,-73.74953397000539,,,
67.0,-74.0,-73.9043304895693,,,
67.0,-73.0,-73.34542350995264,,,
67.0,-74.0,-73.74997402903851,,,
67.0,-73.0,-73.28646458841301,,,
67.0,-74.0,-73.72745372495042,,,
67.0,-73.0,-73.27786259768834,,,
67.0,-75.0,-74.3422020456144,,,
67.0,-74.0,-74.13070955040496,,,
67.0,-74.0,-74.04992660560048,,,
67.0,-74.0,-74.01907026639647,,,
67.0,-72.0,-72.77121621608914,,,
67.0,-74.0,-73.53064635937076,,,
67.0,-74.0,-73.82072286202313,,,
67.0,-74.0,-73.93152222669865,,,
67.0,-73.0,-73.3558098293229,,,
67.0,-73.0,-73.13590726127005,,,
67.0,-73.0,-73.05191195448725,,,
67.0,-73.0,-73.0198286021917,,,
67.0,-73.0,-73.00757385208783,,,
67.0,-73.0,-73.00289295407178,,,
67.0,-73.0,-73.00110501012753,,,
67.0,-74.0,-73.6184560650607,,,
67.0,-71.0,-72.00016121880488,,,
67.0,-71.0,-71.38202759135395,,,
67.0,-70.0,-70.52788756650706,,,
67.0,-71.0,-70.81966909691712,,,
67.0,-74.0,-72.78522169049398,,,
67.0,-69.0,-70.44582603081537,,,
67.0,-74.0,-72.6424263457016,,,
67.0,-74.0,-73.48145300628941,,,
,,,,,
,,,,,
,,,,,
68.0,,,,,
68.0,-76.0,-76.0,-73.51612903225806,-73.54802651186137,
68.0,-74.0,-74.66666666666667,,,
68.0,-74.0,-74.25,,,
68.0,-73.0,-73.47619047619048,,,
68.0,-74.0,-73.8,,,
68.0,-73.0,-73.30555555555556,,,
68.0,-75.0,-74.35278514588859,,,
68.0,-74.0,-74.13475177304964,,,
68.0,-74.0,-74.05147058823529,,,
68.0,-75.0,-74.63769401330377,,,
68.0,-73.0,-73.62554344757496,,,
68.0,-74.0,-73.85697032436163,,,
68.0,-74.0,-73.94536752531036,,,
68.0,-75.0,-74.59716624031265,,,
68.0,-75.0,-74.8461311956156,,,
68.0,-73.0,-73.70515936903351,,,
68.0,-74.0,-73.88738090023527,,,
68.0,-74.0,-73.95698333167229,,,
68.0,-74.0,-73.9835690947816,,,
68.0,-75.0,-74.6117579414224,,,
68.0,-73.0,-73.61563675198579,,,
68.0,-75.0,-74.47122029203477,,,
68.0,-74.0,-74.17999013536863,,,
68.0,-73.0,-73.45071612532122,,,
68.0,-74.0,-73.79019222934494,,,
68.0,-74.0,-73.91986056271361,,,
68.0,-71.0,-72.1152874925462,,,
68.0,-73.0,-72.6620698924248,,,
68.0,-76.0,-74.72502415097786,,,
68.0,-73.0,-73.65890059425911,,,
68.0,-74.0,-73.86971162054937,,,
68.0,-74.0,-73.950234267389,,,
68.0,-73.0,-73.36295719286774,,,
68.0,-73.0,-73.13863731121423,,,
68.0,-73.0,-73.05295474077494,,,
68.0,-73.0,-73.02022691111058,,,
68.0,-73.0,-73.00772599255681,,,
68.0,-73.0,-73.00295106655987,,,
68.0,-73.0,-73.0011272071228,,,
68.0,-74.0,-73.61846454355845,,,
68.0,-72.0,-72.61819844605274,,,
68.0,-73.0,-72.85416478334967,,,
68.0,-74.0,-73.56232989274618,,,
68.0,-75.0,-74.45085888363874,,,
68.0,-74.0,-74.17221276942017,,,
68.0,-73.0,-73.44774543587187,,,
68.0,-74.0,-73.78905752694531,,,
68.0,-74.0,-73.91942714496408,,,
68.0,-75.0,-74.58725789669678,,,
68.0,-74.0,-74.22431255637639,,,
68.0,-74.0,-74.0856797724324,,,
68.0,-73.0,-73.41469277217092,,,
68.0,-72.0,-72.54036455533048,,,
68.0,-73.0,-72.82443488257042,,,
68.0,-73.0,-72.93294009238076,,,
68.0,-71.0,-71.73831741707208,,,
68.0,-70.0,-70.66397817008561,,,
68.0,-73.0,-72.10771905943443,,,
68.0,-71.0,-71.42311103071789,,,
68.0,-74.0,-73.01571599896891,,,
68.0,-71.0,-71.76993499993918,,,
68.0,-73.0,-72.53015697834842,,,
,,,,,
,,,,,
,,,,,
69.0,,,,,
69.0,-80.0,-80.0,-77.46268656716418,-77.4911841920459,
69.0,-80.0,-80.0,,,
69.0,-79.0,-79.375,,,
69.0,-78.0,-78.52380952380952,,,
69.0,-73.0,-75.10909090909091,,,
69.0,-74.0,-74.42361111111111,,,
69.0,-78.0,-76.63395225464191,,,
69.0,-79.0,-78.09625126646404,,,
69.0,-79.0,-78.65479876160991,,,
69.0,-77.0,-77.63207686622322,,,
69.0,-74.0,-75.3873299079668,,,
69.0,-77.0,-76.38401483781918,,,
69.0,-79.0,-78.00078258219172,,,
69.0,-73.0,-74.91012897602663,,,
69.0,-79.0,-77.43780827844814,,,
69.0,-74.0,-75.3131259155611,,,
69.0,-81.0,-78.82780738948536,,,
69.0,-78.0,-78.31619428664509,,,
69.0,-75.0,-76.26667350420021,,,
69.0,-78.0,-77.33792819220524,,,
69.0,-78.0,-77.74711107241549,,,
69.0,-74.0,-75.43126907004165,,,
69.0,-78.0,-77.01883209270903,,,
69.0,-79.0,-78.24326119683535,,,
69.0,-79.0,-78.71095149779703,,,
69.0,-74.0,-75.79942335280624,,,
69.0,-74.0,-74.68731856062169,,,
69.0,-79.0,-77.3527022728083,,,
69.0,-79.0,-78.37078825780323,,,
69.0,-78.0,-78.14162851185148,,,
69.0,-74.0,-75.58196132275162,,,
69.0,-78.0,-77.07639141140295,,,
69.0,-79.0,-78.26524690020715,,,
69.0,-78.0,-78.10131530046858,,,
69.0,-78.0,-78.0386990011986,,,
69.0,-74.0,-75.54264574812761,,,
69.0,-78.0,-77.06137419818381,,,
69.0,-79.0,-78.25951083517373,,,
69.0,-77.0,-77.4810903298376,,,
69.0,-78.0,-77.80179414308896,,,
69.0,-80.0,-79.16036007692907,,,
69.0,-78.0,-78.44321811019846,,,
69.0,-78.0,-78.16929425366631,,,
69.0,-73.0,-74.97449470705101,,,
69.0,-78.0,-76.84435981123619,,,
69.0,-77.0,-76.94055073790767,,,
69.0,-77.0,-76.97729240248682,,,
69.0,-77.0,-76.99132646955282,,,
69.0,-77.0,-76.99668700617163,,,
69.0,-78.0,-77.61676853771198,,,
69.0,-78.0,-77.8536186069643,,,
69.0,-79.0,-78.56212127193082,,,
69.0,-77.0,-77.59667723132836,,,
69.0,-78.0,-77.84594441080414,,,
69.0,-78.0,-77.94115600108407,,,
69.0,-77.0,-77.35948960369818,,,
69.0,-77.0,-77.13731281001047,,,
69.0,-79.0,-78.28851680383303,,,
69.0,-76.0,-76.87413563523894,,,
69.0,-76.0,-76.3338901018838,,,
69.0,-77.0,-76.74556865916234,,,
69.0,-79.0,-78.13888385310301,,,
69.0,-82.0,-80.52518486639639,,,
69.0,-79.0,-79.58256877983645,,,
69.0,-80.0,-79.84055546186286,,,
69.0,-80.0,-79.93909760575214,,,
69.0,-75.0,-76.8865674116441,,,
,,,,,
,,,,,
,,,,,
70.0,,,,,
70.0,-89.0,-89.0,-86.33766233766234,-86.35273702338868,
70.0,-91.0,-90.25,,,
70.0,-82.0,-85.14285714285714,,,
70.0,-90.0,-88.14545454545454,,,
70.0,-92.0,-90.52777777777777,,,
70.0,-84.0,-86.49336870026525,,,
70.0,-89.0,-88.04255319148936,,,
70.0,-85.0,-86.16215170278637,,,
70.0,-86.0,-86.0619364375462,,,
70.0,-86.0,-86.02365761391226,,,
70.0,-92.0,-89.71724033816426,,,
70.0,-75.0,-80.62148558813111,,,
70.0,-87.0,-84.56362429242537,,,
70.0,-87.0,-86.06938728907264,,,
70.0,-97.0,-92.82487746228841,,,
70.0,-86.0,-88.60687122154096,,,
70.0,-87.0,-87.61377019108458,,,
70.0,-85.0,-85.99837137421301,,,
70.0,-82.0,-83.52724196530474,,,
70.0,-84.0,-83.81942249920101,,,
70.0,-88.0,-86.40316148729788,,,
70.0,-87.0,-86.77202797394273,,,
70.0,-89.0,-88.14899041203009,,,
70.0,-87.0,-87.43887528464775,,,
70.0,-88.0,-87.78566943066305,,,
70.0,-97.0,-93.48043890609046,,,
70.0,-86.0,-88.85727341135947,,,
70.0,-87.0,-87.70941531673785,,,
70.0,-85.0,-86.0349045613543,,,
70.0,-90.0,-88.48546831107451,,,
70.0,-83.0,-85.09526245061998,,,
70.0,-85.0,-85.03638701828523,,,
70.0,-86.0,-85.63193259298559,,,
70.0,-88.0,-87.09547873817132,,,
70.0,-85.0,-85.8004016552787,,,
70.0,-87.0,-86.54179420516458,,,
70.0,-81.0,-83.11677702771566,,,
70.0,-85.0,-84.28067283298198,,,
70.0,-87.0,-85.96130944873008,,,
70.0,-82.0,-83.51308556945878,,,
70.0,-91.0,-88.14025315839532,,,
70.0,-83.0,-84.96340199572802,,,
70.0,-83.0,-83.74995282878872,,,
70.0,-84.0,-83.90449047938806,,,
70.0,-83.0,-83.34548462062556,,,
70.0,-86.0,-84.98606534873828,,,
70.0,-85.0,-84.9946774368394,,,
70.0,-85.0,-84.99796696177992,,,
70.0,-87.0,-86.23529142600015,,,
70.0,-83.0,-84.23577136122094,,,
70.0,-83.0,-83.47202265766268,,,
70.0,-84.0,-83.79833060051698,,,
70.0,-91.0,-88.24920706513753,,,
70.0,-88.0,-88.09518862864593,,,
70.0,-88.0,-88.03635882080026,,,
70.0,-88.0,-88.01388783375484,,,
70.0,-87.0,-87.38727069171435,,,
70.0,-86.0,-86.52989025263831,,,
70.0,-88.0,-87.43846804370035,,,
70.0,-88.0,-87.78551387846275,,,
70.0,-88.0,-87.91807359168791,,,
70.0,-85.0,-86.1146049303513,,,
70.0,-88.0,-87.27984316561567,,,
70.0,-84.0,-85.25278861149614,,,
70.0,-83.0,-83.86048868012284,,,
70.0,-82.0,-82.7106434401225,,,
70.0,-82.0,-82.27144164024465,,,
70.0,-84.0,-83.33974945811123,,,
70.0,-84.0,-83.74780673408902,,,
70.0,-90.0,-87.61187467665522,,,
70.0,-88.0,-87.85174931837683,,,
70.0,-86.0,-86.7073053009755,,,
70.0,-84.0,-85.03409860704988,,,
70.0,-88.0,-86.86712647517372,,,
70.0,-85.0,-85.71317885222157,,,
70.0,-91.0,-88.98061401399038,,,
70.0,-86.0,-87.13849324600007,,,
,,,,,
,,,,,
,,,,,
,,,,,
71.0,,,,,
71.0,-70.0,-70.0,-71.76315789473684,-71.76856782869305,
71.0,-72.0,-71.33333333333333,,,
71.0,-80.0,-76.75,,,
71.0,-78.0,-77.52380952380952,,,
71.0,-70.0,-72.87272727272727,,,
71.0,-71.0,-71.71527777777779,,,
71.0,-79.0,-76.21750663129974,,,
71.0,-77.0,-76.70111448834854,,,
71.0,-69.0,-71.94156346749226,,,
71.0,-69.0,-70.12357723577236,,,
71.0,-79.0,-75.60950821523348,,,
71.0,-71.0,-72.76067546583852,,,
71.0,-69.0,-70.43645020717834,,,
71.0,-70.0,-70.16670914474327,,,
71.0,-70.0,-70.06367722705639,,,
71.0,-70.0,-70.02432253642618,,,
71.0,-70.0,-70.00929038222219,,,
71.0,-72.0,-71.23961658774019,,,
71.0,-79.0,-76.03579730224764,,,
71.0,-78.0,-77.24974133025283,,,
71.0,-70.0,-72.7691547785117,,,
71.0,-77.0,-75.38396092653154,,,
71.0,-71.0,-72.67452406858357,,,
71.0,-71.0,-71.63961127921917,,,
71.0,-71.0,-71.24430976907392,,,
71.0,-71.0,-71.0933180280026,,,
71.0,-70.0,-70.41761032618399,,,
71.0,-79.0,-75.72181884929842,,,
71.0,-70.0,-72.18554032296218,,,
71.0,-71.0,-71.45283610833803,,,
71.0,-70.0,-70.554934013302,,,
71.0,-70.0,-70.21196593156797,,,
71.0,-70.0,-70.08096378140193,,,
71.0,-70.0,-70.03092541263783,,,
71.0,-70.0,-70.01181245651154,,,
71.0,-70.0,-70.00451195689678,,,
71.0,-69.0,-69.3836894254289,,,
71.0,-79.0,-75.32689620688888,,,
71.0,-70.0,-72.03469329648865,,,
